STAID,ID,Month,Year,qmeas,wb0,wb1,wb2,wb3,wb4,wb5,wb6,wb7,wb8,wb9,wb10,wb11,wb12,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,t0,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,p6sum,p3sum,p2sum,X.1,DRAIN_SQKM,PPTAVG_BASIN,T_AVG_BASIN,T_MAX_BASIN,T_MIN_BASIN,WD_JAN_BASIN,WD_FEB_BASIN,WD_MAR_BASIN,WD_APR_BASIN,WD_MAY_BASIN,WD_JUN_BASIN,WD_JUL_BASIN,WD_AUG_BASIN,WD_SEP_BASIN,WD_OCT_BASIN,WD_NOV_BASIN,WD_DEC_BASIN,WD_BASIN,WDMAX_BASIN,WDMIN_BASIN,JAN_PPT7100_CM,FEB_PPT7100_CM,MAR_PPT7100_CM,APR_PPT7100_CM,MAY_PPT7100_CM,JUN_PPT7100_CM,JUL_PPT7100_CM,AUG_PPT7100_CM,SEP_PPT7100_CM,OCT_PPT7100_CM,NOV_PPT7100_CM,DEC_PPT7100_CM,JAN_TMP7100_DEGC,FEB_TMP7100_DEGC,MAR_TMP7100_DEGC,APR_TMP7100_DEGC,MAY_TMP7100_DEGC,JUN_TMP7100_DEGC,JUL_TMP7100_DEGC,AUG_TMP7100_DEGC,SEP_TMP7100_DEGC,OCT_TMP7100_DEGC,NOV_TMP7100_DEGC,DEC_TMP7100_DEGC,ET,PERDUN,PERHOR,CONTACT,RUNAVE7100,WB5100_JAN_MM,WB5100_FEB_MM,WB5100_MAR_MM,WB5100_APR_MM,WB5100_MAY_MM,WB5100_JUN_MM,WB5100_JUL_MM,WB5100_AUG_MM,WB5100_SEP_MM,WB5100_OCT_MM,WB5100_NOV_MM,WB5100_DEC_MM,WB5100_ANN_MM,BFI_AVE,HGA,HGB,HGC,HGD,PERMAVE,OMAVE,ROCKDEPAVE,NO4AVE,NO200AVE,NO10AVE,CLAYAVE,SILTAVE,SANDAVE,RFACT,ELEV_MEAN_M_BASIN_30M,SLOPE_PCT_30M,CaO_pct,MgO_pct,LPerm,UCS,granitic,sedimentary,volcanic,SGEO8,SGEO14,SGEO19,SGEO20,SGEO21,SGEO43,SGEO44,HLR15,HLR16,HLR18,HLR19,HLR20
T11230500,T11230500,7,1984,224.58,104.76,69.84,48.37,27.86,34.21,30.73,29.95,42.91,65.91,100.73,132.5,126.51,90.05,32.14,13.88,18.45,70.66,74.42,153.1,16.52,306.59,159.97,14.43,37.9,30.32,0.03,10.67,5.89,4.25,-3.01,-1.98,-3.67,-3.74,-4.57,-3.25,2.37,6.68,8.32,7.78,347.03,102.99,32.33,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1952,396.35,99.07,52.92,25.37,6.61,1.8,3.63,7.2,14.53,26.85,39.62,66.1,82.48,80.03,10.62,19.07,26.99,100.85,230.46,121.8,196.92,302.41,70.35,23.79,4.57,0.03,0.91,9.19,3.69,1.86,-3.28,-9.58,-8.4,-10.72,-7.62,-1.59,0.83,7.05,8.27,9.19,696.09,146.91,46.06,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,2001,50.81,90.19,73.43,51.36,18.69,20.46,11.07,17.45,21.08,32.16,66.38,76.0,84.95,81.82,15.28,0.65,8.9,177.1,84.49,228.24,162.07,21.74,11.24,89.0,9.06,3.43,0.0,8.88,7.54,5.59,-4.58,-1.92,-6.43,-4.7,-0.26,-2.73,1.68,6.93,10.31,8.56,661.45,186.65,9.55,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,2002,69.74,84.67,59.41,39.65,21.45,18.5,21.35,19.7,29.94,44.09,52.56,65.92,81.7,90.19,0.41,4.98,100.8,53.8,125.43,56.7,84.89,299.68,111.46,27.27,13.2,1.54,15.28,10.56,6.25,0.59,-2.0,-4.49,-2.5,-4.52,-4.53,-0.98,4.52,7.44,9.98,8.88,426.6,159.58,105.78,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1963,367.65,85.85,61.59,36.25,13.22,20.51,38.51,26.16,36.81,50.74,82.28,120.68,125.45,109.17,0.05,28.53,81.33,174.28,158.2,215.67,259.55,50.68,16.79,29.53,31.47,0.04,3.45,8.05,3.99,1.1,-6.38,-6.88,-3.11,-5.45,-1.48,0.95,3.87,7.76,10.5,10.31,917.56,284.14,109.86,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1971,224.29,83.84,39.42,22.35,13.8,14.57,17.36,21.7,27.85,56.72,65.48,97.45,113.12,103.48,4.51,5.78,95.39,65.62,78.69,93.47,91.83,209.14,128.76,6.84,3.58,0.83,5.91,10.56,4.68,-2.02,-3.52,-4.32,-4.81,-4.15,-7.97,-1.45,1.57,6.08,10.96,10.64,430.78,166.79,101.17,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1958,324.26,97.74,71.82,35.64,10.99,6.93,14.22,19.68,27.32,25.49,46.32,79.0,90.23,86.78,6.77,32.48,43.74,148.67,249.05,211.28,142.03,182.61,40.34,61.28,20.72,0.03,2.65,8.3,4.97,2.64,-4.33,-9.17,-6.41,-5.99,-3.85,-2.99,-1.32,5.89,8.67,9.51,827.25,224.89,76.22,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1962,252.19,109.17,75.93,35.31,18.13,4.8,8.52,13.59,14.53,22.46,33.88,54.78,76.76,82.74,3.45,13.46,61.84,42.69,132.79,439.38,100.26,110.79,69.67,19.63,26.48,13.17,5.34,10.31,6.91,0.2,0.63,-7.84,-7.69,-5.04,-5.61,-1.99,1.32,4.47,9.54,10.59,790.42,117.99,75.3,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1990,67.06,61.87,57.27,54.2,54.43,36.73,23.9,37.37,22.98,34.94,54.83,77.12,69.32,71.5,8.79,4.55,62.33,96.68,81.64,143.42,188.93,33.24,32.99,30.57,74.35,7.9,2.22,10.74,7.34,1.52,0.87,-1.32,-5.11,-3.09,-1.41,-0.09,3.06,7.45,9.98,10.43,577.55,163.56,66.88,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1977,38.03,68.96,51.43,15.32,12.78,7.99,15.45,17.92,18.41,22.01,35.6,55.3,48.45,58.87,2.52,22.84,99.96,32.36,99.68,102.12,111.07,47.04,14.95,22.92,78.68,4.47,12.63,9.26,7.33,-3.19,-1.26,-7.01,-4.6,-4.63,-2.03,1.0,1.86,5.8,6.55,8.86,468.03,155.16,122.8,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1973,175.81,102.1,72.12,31.58,4.29,2.17,4.41,6.34,11.49,22.95,38.28,66.35,77.3,87.37,0.05,8.87,44.63,53.93,180.55,298.26,210.78,125.82,98.98,34.14,53.79,2.55,1.03,8.94,7.05,2.5,-3.72,-8.83,-7.6,-8.54,-7.52,-4.36,-0.33,4.29,8.78,10.01,797.02,107.43,53.5,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1988,57.74,76.57,58.13,44.85,40.25,25.72,28.91,31.96,30.11,51.08,73.61,77.46,79.95,68.67,13.65,15.58,64.48,129.83,24.05,85.73,182.46,163.23,89.03,34.16,2.89,3.96,0.03,11.22,6.39,1.01,-1.57,-1.79,-3.46,-4.71,-5.34,-1.11,5.31,8.29,11.01,7.75,502.13,209.89,80.06,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1955,106.03,81.34,49.62,20.38,5.39,4.58,6.62,12.9,26.33,36.12,37.08,58.66,77.25,90.3,0.05,7.76,69.37,107.8,44.52,140.17,160.78,161.88,77.7,0.77,10.06,0.67,2.83,8.34,5.56,0.01,-5.69,-6.29,-8.7,-9.79,-4.64,0.68,2.33,5.6,7.61,10.03,530.4,184.93,77.13,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1994,50.19,77.93,69.77,55.93,42.94,35.96,24.95,33.6,41.04,59.56,90.75,111.27,115.02,98.66,1.1,1.34,82.6,78.04,94.31,228.49,60.02,99.95,51.58,14.26,1.54,0.33,0.03,10.92,8.94,2.06,-1.08,-1.54,-5.28,-2.66,-3.89,-1.1,3.67,7.86,9.38,8.54,544.8,161.98,83.94,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1985,70.45,97.36,77.33,40.82,28.9,18.29,21.12,23.26,33.08,62.64,76.07,114.3,117.45,104.76,12.15,20.47,29.44,32.29,156.69,107.54,69.7,127.05,214.1,48.34,12.76,10.86,32.14,11.01,8.8,2.01,0.28,-5.18,-4.52,-4.5,-6.36,-2.55,0.41,8.4,10.73,10.67,416.13,82.2,49.91,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1986,243.68,87.65,77.12,49.01,45.15,52.04,49.3,51.54,43.45,45.67,59.77,76.48,91.95,97.36,3.42,2.98,18.54,86.22,188.51,421.14,115.21,147.22,153.38,54.76,49.52,0.03,12.15,8.3,8.1,2.44,-1.63,-2.53,-4.54,-1.53,-2.97,-3.25,1.56,3.71,9.52,11.01,832.6,107.74,21.52,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1987,45.35,68.67,77.24,59.42,31.79,18.92,14.57,16.3,19.98,32.29,51.83,75.48,98.34,87.65,0.03,17.04,88.32,44.77,139.5,163.6,122.41,64.44,5.62,8.66,43.4,2.49,3.42,7.75,8.0,2.14,0.2,-4.21,-5.16,-5.43,-3.31,-0.11,1.7,2.88,10.5,8.3,575.64,150.13,105.36,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,2000,103.68,81.82,86.39,74.05,43.06,36.22,52.2,47.88,30.99,57.34,72.5,82.09,80.64,80.92,0.0,14.89,81.09,81.52,57.52,362.04,270.61,14.98,45.58,5.43,14.52,2.92,12.98,8.56,8.11,3.52,-0.68,-2.8,-3.35,-2.26,-1.67,1.81,5.86,8.44,8.28,9.55,867.67,177.5,95.98,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,2008,86.19,111.63,79.33,39.54,15.73,10.67,9.19,10.47,18.5,36.91,48.74,68.79,84.0,78.19,8.7,1.7,46.06,6.32,11.26,278.35,327.42,191.19,5.85,2.69,10.02,12.03,2.77,13.06,9.28,2.62,-0.48,-2.01,-4.11,-7.5,-5.49,2.33,3.4,7.55,12.89,13.76,671.11,54.08,47.76,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,2007,28.87,78.19,58.79,44.6,25.07,22.17,17.5,11.76,22.54,43.27,73.12,109.39,127.68,142.22,2.77,4.78,13.65,42.46,33.19,234.2,41.43,114.98,9.38,13.93,7.57,0.41,24.24,13.76,9.26,4.76,0.01,-0.4,-3.24,-5.46,-3.9,-0.33,2.25,7.85,9.92,13.77,369.71,60.89,18.43,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
T11230500,T11230500,7,1959,45.9,87.76,58.97,29.0,22.13,10.7,11.99,23.8,36.29,47.22,82.53,116.59,119.53,97.74,0.45,3.26,43.44,51.88,45.61,326.41,141.19,74.94,25.84,6.4,57.96,6.82,6.77,11.07,6.98,-0.31,-0.55,-4.29,-9.27,-5.82,-1.55,-1.34,2.79,5.64,10.08,8.3,611.79,98.58,46.7,886,135.5,114.95,0.43,7.51,-4.73,10.21,12.0,12.25,9.11,6.95,2.89,2.19,2.21,4.0,3.97,7.14,11.87,84.8,12.2,2.2,23.79,24.25,18.65,8.62,4.49,1.67,0.64,0.45,3.49,4.09,7.18,17.6,-5.29,-5.39,-4.07,-1.88,2.5,7.23,11.05,10.45,7.26,3.04,-1.44,-4.08,362.2,2.2,0.6,1.8,270.6,15.9,10.3,7.8,8.4,19.1,46.7,82.8,100.7,98.4,72.8,43.7,25.1,531.8,70.2,1.72,15.28,1.55,81.45,9.3,1.4,59.53,59.69,16.32,51.83,5.96,25.43,68.61,114.52,3244.6,40.1,3.845,1.7722,-1.6113,142.8558,1,0,0,100.0,0,0,0.0,0.0,0,0.0,0.0,0.0,45.2,0.0,54.7
